True,B,1,RSXM,109.872032842683,,,3,LIMIT,0,406,,0,6/3/2013 8:14:30 PM
True,S,1,RSXM,93.0591865761766,,,5,MARKET,0,556,,0,6/3/2013 8:14:31 PM
