zip9,count
607141303,2
607142624,2
607142641,2
607142802,2
607142936,2
607143111,2
607144323,2
607144457,2
607144470,2
607144522,2
607144627,2
600160616,1
600161239,1
600161318,1
600161333,1
600161472,1
600161487,1
600161711,1
600161963,1
600163909,1
600163927,1
600164094,1
600164238,1
600164245,1
600164254,1
600164276,1
600164839,1
600165066,1
600165116,1
600165126,1
600165172,1
600165261,1
600165315,1
600165450,1
600165451,1
600165478,1
600165524,1
600165569,1
600166520,1
600166590,1
600166917,1
600166956,1
600166977,1
600166979,1
600167007,1
600167010,1
600167068,1
600167081,1
600167084,1
600168902,1
600181409,1
600182219,1
600182233,1
600182440,1
600182607,1
600182736,1
600183130,1
600183163,1
600183212,1
600183332,1
600183400,1
600183517,1
600183541,1
600183561,1
600183607,1
600183625,1
600183627,1
600183637,1
600183706,1
600183707,1
600183818,1
600183873,1
600183917,1
600183926,1
600184026,1
600184039,1
600184087,1
600184101,1
600184106,1
600184201,1
600184203,1
600184206,1
600184207,1
600184247,1
600184362,1
600184410,1
600184420,1
600184503,1
600184511,1
600184619,1
600184796,1
600184813,1
600184824,1
600184838,1
600184850,1
600184892,1
600184914,1
600184973,1
600185008,1
600185010,1
600185012,1
600185014,1
600185019,1
600185021,1
600185023,1
600185025,1
600185026,1
600185027,1
600185048,1
600185050,1
600185128,1
600185133,1
600185150,1
600185155,1
600185158,1
600185181,1
600185189,1
600185192,1
600185214,1
600185226,1
600185231,1
600185248,1
600185249,1
600185303,1
600185400,1
600185409,1
600185621,1
600185625,1
600185626,1
600186001,1
600186002,1
600186705,1
600186900,1
600251443,1
600253828,1
600253942,1
600253991,1
600254571,1
600254730,1
600254744,1
600254903,1
600254915,1
600255054,1
600255160,1
600531008,1
600531034,1
600531053,1
600531106,1
600531225,1
600531253,1
600531319,1
600531623,1
600531650,1
600531730,1
600531762,1
600531815,1
600532028,1
600532102,1
600532127,1
600532202,1
600532227,1
600532234,1
600532267,1
600532331,1
600532637,1
600532654,1
600532712,1
600532728,1
600532866,1
600533002,1
600533106,1
600533149,1
600533306,1
600533704,1
600681090,1
600681110,1
600681143,1
600681165,1
600681186,1
600681225,1
600681270,1
600681308,1
600681329,1
600681332,1
600681356,1
600681511,1
600681512,1
600681584,1
600681604,1
600681648,1
600681809,1
600681833,1
600681848,1
600681856,1
600681905,1
600681914,1
600681920,1
600681974,1
600681975,1
600681981,1
600682023,1
600682028,1
600682120,1
600682121,1
600682145,1
600682220,1
600682257,1
600682359,1
600682360,1
600682402,1
600682405,1
600682417,1
600682420,1
600682506,1
600682527,1
600682551,1
600682575,1
600682669,1
600682675,1
600682677,1
600682690,1
600682707,1
600682712,1
600682736,1
600682746,1
600682761,1
600682814,1
600682816,1
600682818,1
600682872,1
600682900,1
600682918,1
600682922,1
600682935,1
600682963,1
600683005,1
600683007,1
600683018,1
600683033,1
600683035,1
600683114,1
600683117,1
600683121,1
600683142,1
600683145,1
600683146,1
600683147,1
600683204,1
600683205,1
600683223,1
600683224,1
600683229,1
600683262,1
600683274,1
600683310,1
600683314,1
600683338,1
600683348,1
600683402,1
600683421,1
600683451,1
600683453,1
600683506,1
600683530,1
600683540,1
600683544,1
600683547,1
600683565,1
600683566,1
600683653,1
600683676,1
600683683,1
600683687,1
600683693,1
600683694,1
600683702,1
600683714,1
600683801,1
600683803,1
600683805,1
600683812,1
600683820,1
600683827,1
600683847,1
600683848,1
600683854,1
600683855,1
600683882,1
600683903,1
600683912,1
600683913,1
600683918,1
600683939,1
600683944,1
600683948,1
600683958,1
600684008,1
600684014,1
600684021,1
600684032,1
600684052,1
600684055,1
600684103,1
600684109,1
600684116,1
600684122,1
600684133,1
600684146,1
600684208,1
600684214,1
600684223,1
600684246,1
600684248,1
600684254,1
600684256,1
600684308,1
600684317,1
600684321,1
600684325,1
600684329,1
600684344,1
600684349,1
600684350,1
600684351,1
600684369,1
600684380,1
600684403,1
600684408,1
600684410,1
600684416,1
600684430,1
600684448,1
600684451,1
600684453,1
600684465,1
600684466,1
600684477,1
600684490,1
600684506,1
600684519,1
600684537,1
600684547,1
600684606,1
600684608,1
600684612,1
600684626,1
600684628,1
600684629,1
600684649,1
600684651,1
600684653,1
600684666,1
600684681,1
600684682,1
600684702,1
600684703,1
600684708,1
600684732,1
600684740,1
600684760,1
600684820,1
600684837,1
600684839,1
600684840,1
600684841,1
600684846,1
600684864,1
600684905,1
600684912,1
600684918,1
600684922,1
600684923,1
600684931,1
600684971,1
600684987,1
600685005,1
600685017,1
600685022,1
600685030,1
600685031,1
600685044,1
600685058,1
600685062,1
600685064,1
600685100,1
600685101,1
600685103,1
600685117,1
600685122,1
600685124,1
600685134,1
600685135,1
600685137,1
600685142,1
600685155,1
600685159,1
600685165,1
600685172,1
600685173,1
600685183,1
600685202,1
600685203,1
600685205,1
600685210,1
600685212,1
600685217,1
600685232,1
600685238,1
600685247,1
600685248,1
600685251,1
600685267,1
600685269,1
600685272,1
600685308,1
600685326,1
600685341,1
600685357,1
600685368,1
600685370,1
600685373,1
600685376,1
600685384,1
600685387,1
600685388,1
600685389,1
600685401,1
600685403,1
600685404,1
600685408,1
600685410,1
600685412,1
600685413,1
600685416,1
600685417,1
600685419,1
600685424,1
600685425,1
600685439,1
600685443,1
600685446,1
600685464,1
600685472,1
600685481,1
600685508,1
600685513,1
600685518,1
600685524,1
600685527,1
600685528,1
600685541,1
600685548,1
600685549,1
600685555,1
600685556,1
600685601,1
600685606,1
600685608,1
600685609,1
600685620,1
600685636,1
600685639,1
600685645,1
600685723,1
600685729,1
600685740,1
600685741,1
600685743,1
600685751,1
600685785,1
600773222,1
600773253,1
600913419,1
601011225,1
601041840,1
601063138,1
601063208,1
601063240,1
601063250,1
601301046,1
601301082,1
601301270,1
601301411,1
601301504,1
601301614,1
601301678,1
601302056,1
601302078,1
601303115,1
601303314,1
601303603,1
601311124,1
601311200,1
601311212,1
601311230,1
601311304,1
601311319,1
601311331,1
601311425,1
601311437,1
601311508,1
601311511,1
601311513,1
601311514,1
601311518,1
601311520,1
601311542,1
601311591,1
601311604,1
601311605,1
601311608,1
601311616,1
601311623,1
601311631,1
601311632,1
601311639,1
601311649,1
601311650,1
601311651,1
601311704,1
601311708,1
601311710,1
601311711,1
601311712,1
601311714,1
601311715,1
601311717,1
601311720,1
601311721,1
601311727,1
601311732,1
601311733,1
601311737,1
601311738,1
601311740,1
601311741,1
601311742,1
601311743,1
601311744,1
601311746,1
601311752,1
601311759,1
601311763,1
601311775,1
601311801,1
601311807,1
601311814,1
601311828,1
601311904,1
601311919,1
601311921,1
601311923,1
601311924,1
601311935,1
601311936,1
601311974,1
601312007,1
601312009,1
601312016,1
601312019,1
601312020,1
601312024,1
601312035,1
601312038,1
601312048,1
601312059,1
601312060,1
601312103,1
601312112,1
601312121,1
601312124,1
601312125,1
601312129,1
601312130,1
601312139,1
601312146,1
601312147,1
601312152,1
601312158,1
601312216,1
601312265,1
601312406,1
601312407,1
601312414,1
601312415,1
601312417,1
601312418,1
601312424,1
601312429,1
601312432,1
601312434,1
601312443,1
601312481,1
601312491,1
601312493,1
601312506,1
601312512,1
601312519,1
601312556,1
601312607,1
601312618,1
601312621,1
601312623,1
601312630,1
601312637,1
601312658,1
601312703,1
601312706,1
601312707,1
601312717,1
601312724,1
601312725,1
601312747,1
601312749,1
601312766,1
601312802,1
601312809,1
601312814,1
601312818,1
601312819,1
601312835,1
601312907,1
601312908,1
601312915,1
601312917,1
601312922,1
601312942,1
601312945,1
601312948,1
601312952,1
601312981,1
601313001,1
601313002,1
601313034,1
601313073,1
601313119,1
601313132,1
601313136,1
601313148,1
601313162,1
601313166,1
601313167,1
601313201,1
601313203,1
601313213,1
601313214,1
601313225,1
601313236,1
601313237,1
601313238,1
601313239,1
601313245,1
601313266,1
601313275,1
601313276,1
601313328,1
601313329,1
601313333,1
601313346,1
601313347,1
601313415,1
601313422,1
601313423,1
601313506,1
601313711,1
601313882,1
601431852,1
601531238,1
601531942,1
601601003,1
601601013,1
601601163,1
601601204,1
601601238,1
601601243,1
601601284,1
601601339,1
601601403,1
601601423,1
601601648,1
601601820,1
601602661,1
601602834,1
601603079,1
601603409,1
601603520,1
601641014,1
601641063,1
601641072,1
601641100,1
601641101,1
601641117,1
601641149,1
601641155,1
601641201,1
601641221,1
601641242,1
601641260,1
601641301,1
601641353,1
601641407,1
601641411,1
601641442,1
601641445,1
601641448,1
601641449,1
601641452,1
601641459,1
601641474,1
601641531,1
601641561,1
601641582,1
601641633,1
601641636,1
601641649,1
601641707,1
601641810,1
601641811,1
601641820,1
601641824,1
601641833,1
601641841,1
601641845,1
601641858,1
601641906,1
601641932,1
601641934,1
601641938,1
601641949,1
601641969,1
601641977,1
601642014,1
601642022,1
601642145,1
601642256,1
601642618,1
601642639,1
601642717,1
601651117,1
601711011,1
601711018,1
601711023,1
601711024,1
601711031,1
601711038,1
601711056,1
601711058,1
601711059,1
601711060,1
601711064,1
601711078,1
601711081,1
601711090,1
601711121,1
601711123,1
601711126,1
601711127,1
601711142,1
601711156,1
601711157,1
601711161,1
601711162,1
601711163,1
601711171,1
601711174,1
601711177,1
601711190,1
601711207,1
601711226,1
601711233,1
601711240,1
601711250,1
601711268,1
601711272,1
601711277,1
601711278,1
601711306,1
601711308,1
601711316,1
601711344,1
601711346,1
601711348,1
601711350,1
601711353,1
601711375,1
601711376,1
601711441,1
601711492,1
601711495,1
601711502,1
601711541,1
601711615,1
601711616,1
601711622,1
601711629,1
601711631,1
601711642,1
601711655,1
601711657,1
601711661,1
601711663,1
601711706,1
601711709,1
601711713,1
601711714,1
601711724,1
601711725,1
601711727,1
601711736,1
601711738,1
601711741,1
601711782,1
601711841,1
601711848,1
601711850,1
601711856,1
601711859,1
601711862,1
601711884,1
601711910,1
601713117,1
601713118,1
601713128,1
601713234,1
601713302,1
601713330,1
601713331,1
601713352,1
601713404,1
601713420,1
601713430,1
601713606,1
601761005,1
601761010,1
601761013,1
601761016,1
601761023,1
601761025,1
601761027,1
601761030,1
601761035,1
601761039,1
601761041,1
601761063,1
601761105,1
601761106,1
601761109,1
601761113,1
601761117,1
601761120,1
601761121,1
601761149,1
601761152,1
601761155,1
601761158,1
601761161,1
601761177,1
601761179,1
601761184,1
601761202,1
601761203,1
601761307,1
601761310,1
601761311,1
601761319,1
601761323,1
601761324,1
601761326,1
601761327,1
601761401,1
601761407,1
601761414,1
601761415,1
601761418,1
601761421,1
601761423,1
601761424,1
601761426,1
601761431,1
601761432,1
601761437,1
601761445,1
601761451,1
601761456,1
601761464,1
601761466,1
601761468,1
601761471,1
601761475,1
601761478,1
601761493,1
601761502,1
601761518,1
601761519,1
601761527,1
601761530,1
601761536,1
601761546,1
601761548,1
601761551,1
601761554,1
601761555,1
601761556,1
601761559,1
601761561,1
601761564,1
601761565,1
601761566,1
601761571,1
601761572,1
601761576,1
601761578,1
601761580,1
601761582,1
601761603,1
601761606,1
601761610,1
601761614,1
601761619,1
601761620,1
601761623,1
601761624,1
601761628,1
601761630,1
601761633,1
601761636,1
601761640,1
601761642,1
601761643,1
601761644,1
601761645,1
601761646,1
601761648,1
601761649,1
601761650,1
601761651,1
601761652,1
601761713,1
601761801,1
601761805,1
601761813,1
601761820,1
601761824,1
601761830,1
601761835,1
601761837,1
601761838,1
601761844,1
601761846,1
601761857,1
601761869,1
601761891,1
601761907,1
601761909,1
601761912,1
601761918,1
601761924,1
601761927,1
601761928,1
601761932,1
601761935,1
601761940,1
601761949,1
601761967,1
601761969,1
601761974,1
601762007,1
601762014,1
601762020,1
601762033,1
601762048,1
601762060,1
601762061,1
601762062,1
601762063,1
